Longitude,Latitude,Number_of_Vehicles,Number_of_Casualties,Day_of_Week,Time,1st_Road_Class,Road_Type,Speed_limit,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Urban_or_Rural_Area,Accident_Severity
0.008594,51.491689,2,2,3,8,3,3,30,1,1,1,1,3
0.026302,51.471959,1,1,4,17,3,6,30,1,1,1,1,3
0.108228,51.493627,2,1,7,19,6,6,30,1,1,1,1,3
0.052251,51.466202,3,1,2,14,3,6,30,1,1,1,1,3
0.091238,51.487546,1,1,4,8,3,6,30,1,1,1,1,3
0.105659,51.48477,1,1,6,16,3,6,30,1,1,1,1,3
0.022201,51.489926,1,1,6,11,3,6,30,1,1,1,1,3
0.010141,51.490853,2,1,5,16,3,3,50,1,1,1,1,2
0.06341,51.48696,2,1,3,11,3,6,30,1,1,1,1,3
0.078772,51.450986,2,2,2,14,3,6,30,1,1,1,1,3
0.056362,51.487174,2,2,7,22,4,6,30,4,1,1,1,3
0.018412,51.485675,1,1,2,23,3,3,40,4,1,1,1,2
-0.015269,51.47294,1,1,6,15,3,6,30,1,1,1,1,3
0.029514,51.450231,2,2,2,18,3,1,30,1,1,1,1,3
-0.013751,51.481368,1,2,1,2,3,6,30,4,1,1,1,2
0.083803,51.48561,3,1,7,13,6,6,30,1,1,1,1,3
0.091238,51.487546,1,1,6,12,3,6,30,1,1,1,1,3
0.034392,51.488726,2,1,1,23,3,1,30,4,1,1,1,3
0.026438,51.475015,2,1,1,20,3,6,30,1,1,1,1,3
0.117173,51.50012,2,1,3,8,3,3,50,1,1,1,1,2
0.063015,51.487776,1,1,7,16,3,6,30,1,1,1,1,3
0.045923,51.472788,2,1,3,7,3,6,30,1,1,1,1,3
-0.008282,51.481275,2,1,7,13,3,6,30,1,1,1,1,2
0.122347,51.481231,2,1,2,6,3,6,30,1,1,1,1,3
0.068159,51.490024,1,1,6,18,6,6,30,1,2,2,1,3
0.018692,51.48549,2,1,6,20,3,3,30,4,1,1,1,3
0.059779,51.470297,2,2,3,13,3,6,30,1,1,1,1,3
0.035079,51.452383,1,1,2,10,3,3,40,1,1,1,1,2
0.079187,51.479127,1,1,5,22,6,6,30,4,1,1,1,3
0.025095,51.473959,3,2,6,15,3,3,50,1,1,1,1,3
0.028325,51.468867,3,1,5,17,3,3,50,1,1,1,1,3
0.030741,51.445443,2,1,4,18,3,6,30,1,1,1,1,3
0.045734,51.436369,1,1,7,20,3,6,30,1,1,1,1,3
0.019474,51.477113,1,1,1,19,4,6,30,1,1,1,1,3
0.079642,51.485954,1,1,6,22,6,6,30,4,1,1,1,2
0.032257,51.47959,1,1,1,22,4,6,30,4,2,2,1,2
0.081022,51.490965,1,1,3,17,3,6,30,1,1,1,1,3
0.065345,51.434137,4,2,4,15,3,3,40,1,1,1,1,3
0.002033,51.496477,2,2,2,23,3,3,50,4,1,1,1,3
-0.000204,51.471695,1,1,5,15,3,6,30,1,1,1,1,2
0.052003,51.444623,2,2,4,13,3,6,30,1,2,2,1,3
0.075018,51.434865,1,1,1,16,3,6,30,1,1,1,1,3
0.086558,51.489158,1,1,2,23,6,2,30,5,1,1,1,3
0.043552,51.451965,2,2,2,18,3,3,30,1,1,1,1,3
0.008072,51.479827,2,1,3,16,5,6,30,1,2,2,1,3
0.02191,51.454049,2,2,3,8,3,6,30,1,1,1,1,3
-0.013463,51.481363,2,1,3,21,3,6,30,4,1,1,1,3
0.058544,51.45566,2,1,2,9,6,6,30,1,1,1,1,3
0.027238,51.470324,2,1,6,15,3,6,30,1,1,1,1,3
0.059456,51.479116,2,1,3,20,3,6,30,4,2,2,1,3
0.024663,51.473966,2,2,7,0,3,7,50,4,1,1,1,3
0.063139,51.493709,2,1,1,16,3,6,30,1,1,1,1,3
0.043038,51.456561,2,1,5,10,3,3,30,1,1,1,1,3
0.03595,51.452547,2,1,7,13,3,1,30,1,1,1,1,3
0.061756,51.475838,1,1,2,16,6,6,30,1,1,1,1,3
0.064773,51.45654,2,1,2,17,6,6,30,1,1,1,1,3
0.026324,51.459459,1,1,7,10,3,6,30,1,1,1,1,3
0.019326,51.477026,1,1,5,8,4,1,30,1,2,2,1,3
0.1253,51.448713,2,1,2,19,3,3,50,4,1,1,1,3
0.043269,51.45206,2,1,7,16,3,6,30,1,1,1,1,3
0.057311,51.450645,2,1,2,11,3,6,30,1,1,1,1,3
0.057167,51.450648,1,1,2,9,3,6,30,1,1,1,1,3
0.045495,51.472885,1,1,2,14,6,6,30,1,1,1,1,3
0.072657,51.490754,2,1,3,11,3,3,40,1,1,1,1,3
0.091526,51.487541,1,1,4,17,3,6,30,1,1,1,1,3
0.00971,51.474493,1,1,6,8,5,6,30,1,1,1,1,3
0.025203,51.473147,2,1,2,8,3,3,50,1,1,1,1,2
0.054065,51.455289,2,1,4,8,3,3,50,1,1,1,1,3
0.053054,51.455217,3,1,4,8,3,3,50,1,1,1,1,3
0.084844,51.480016,2,1,6,17,5,6,30,1,1,1,1,3
-0.017256,51.476931,1,1,3,16,4,6,30,1,1,1,1,2
0.062752,51.48832,1,1,3,11,3,6,30,1,1,1,1,3
0.025909,51.47934,2,1,4,8,4,6,30,1,1,1,1,3
0.091357,51.480709,2,1,3,13,5,6,30,1,1,1,1,3
0.024525,51.487098,2,1,1,11,3,6,30,1,1,1,1,3
0.051527,51.453265,1,1,4,16,3,6,30,1,1,1,1,3
-0.011592,51.481331,2,1,5,19,3,6,30,1,1,1,1,3
0.04086,51.456149,1,1,7,8,3,6,30,1,1,1,1,3
0.080412,51.480724,2,1,5,17,5,6,30,1,1,1,1,3
0.09035,51.480727,2,2,5,8,5,6,30,1,1,1,1,2
0.014203,51.455531,2,1,5,12,3,6,30,1,1,1,1,2
0.068726,51.489834,1,1,6,16,6,6,30,1,1,1,1,3
0.045422,51.435835,2,1,6,16,3,6,30,1,1,1,1,3
0.052005,51.438238,1,1,4,17,3,3,30,1,1,1,1,3
0.034136,51.453838,2,1,3,8,6,6,30,1,1,1,1,3
0.027922,51.463028,3,1,7,9,3,6,30,1,1,1,1,3
0.024368,51.493306,2,1,5,22,6,6,30,4,2,2,1,3
0.056333,51.49293,2,1,7,13,6,6,30,1,1,1,1,3
0.044234,51.464004,2,1,7,10,6,6,30,1,1,1,1,3
0.053136,51.450629,4,2,2,17,3,6,30,1,1,1,1,3
0.029648,51.462998,3,1,7,8,3,3,50,1,1,1,1,2
0.023076,51.477141,3,3,2,11,3,3,50,1,1,1,1,3
0.052374,51.443268,2,2,4,11,3,6,30,1,2,2,1,3
0.03993,51.457874,2,3,5,17,3,3,50,1,1,1,1,3
0.053024,51.480218,2,1,7,12,5,6,30,1,1,1,1,3
0.1012,51.478645,1,1,5,7,5,6,30,1,1,1,1,3
0.051472,51.477727,1,1,4,16,6,6,30,1,1,1,1,3
0.069066,51.484612,1,1,7,11,5,6,30,1,1,1,1,3
0.0578,51.477526,2,1,2,7,3,6,30,1,2,2,1,3
0.096362,51.486195,2,1,2,17,6,6,30,1,1,1,1,2
0.060791,51.492761,1,1,2,12,3,6,30,1,1,1,1,3
0.054315,51.46086,2,1,5,18,5,6,30,1,1,1,1,3
0.061463,51.459745,5,3,2,19,6,6,30,1,1,1,1,2
-0.006223,51.472337,2,1,2,8,3,6,30,1,2,2,1,3
0.07509,51.461843,2,3,7,11,5,6,30,1,1,1,1,3
0.042926,51.457282,2,1,3,21,3,6,30,4,1,1,1,3
0.051303,51.441848,2,2,7,21,3,6,30,4,2,2,1,3
0.085532,51.472989,1,1,4,16,6,6,30,1,1,1,1,3
0.062752,51.48832,1,1,7,19,3,6,30,1,1,2,1,3
0.028219,51.456728,2,2,2,17,6,6,30,1,1,1,1,3
-0.009943,51.479505,1,1,3,13,3,6,30,1,1,1,1,3
0.095078,51.480193,2,1,5,22,5,6,30,4,1,2,1,3
-0.008084,51.479203,1,1,1,10,6,6,30,1,1,1,1,3
0.122088,51.481866,2,1,6,10,3,6,30,1,1,2,1,3
0.018891,51.476943,2,1,2,15,4,6,30,1,1,1,1,3
0.105573,51.498531,1,1,7,11,3,3,40,1,1,1,1,3
0.075684,51.49079,1,2,1,14,3,3,30,1,1,1,1,3
0.082499,51.491748,1,1,4,7,3,6,30,1,2,2,1,3
0.062081,51.483026,2,1,4,18,3,3,40,1,1,1,1,2
-0.004073,51.472121,2,1,2,16,3,6,30,1,1,1,1,3
0.006377,51.493705,2,1,4,8,3,6,30,1,1,1,1,3
0.003001,51.495562,2,1,6,19,3,6,30,1,1,1,1,3
0.054311,51.46077,2,1,5,23,5,6,30,4,1,1,1,3
0.008349,51.486117,2,1,3,10,3,6,30,1,1,1,1,3
-0.005665,51.478533,1,1,1,18,6,6,30,1,1,1,1,2
0.122347,51.481231,2,1,4,14,3,6,30,1,1,1,1,3
0.069816,51.482081,2,1,6,1,5,6,30,4,1,1,1,2
0.085912,51.490788,1,1,4,15,3,6,30,1,1,1,1,2
-0.014431,51.482279,2,1,3,15,6,6,30,1,1,1,1,3
0.085559,51.489356,3,1,3,13,3,6,30,1,1,1,1,3
0.076688,51.439962,1,1,4,11,5,6,30,1,1,1,1,3
0.073101,51.462418,2,1,5,14,5,6,30,1,1,1,1,3
0.05738,51.42978,1,1,4,14,6,6,30,1,1,1,1,3
0.00412,51.484931,3,1,2,12,3,6,30,1,2,2,1,3
0.045373,51.492672,2,1,1,16,3,1,30,1,1,1,1,3
0.078682,51.477517,2,1,4,20,6,6,30,1,1,1,1,3
0.054915,51.471012,1,1,5,22,3,3,30,4,1,1,1,3
0.045428,51.458497,2,1,4,16,3,6,30,1,1,1,1,3
0.070099,51.481986,1,1,7,13,5,6,30,1,1,1,1,3
0.051164,51.4548,2,1,6,18,3,6,30,1,1,1,1,3
0.080372,51.457703,2,1,7,21,3,3,50,1,2,2,1,3
0.031002,51.483749,2,1,1,14,6,6,30,1,1,1,1,3
0.082355,51.491751,2,1,3,14,6,6,30,1,1,1,1,3
0.066356,51.469282,2,1,2,21,3,6,30,4,2,2,1,3
0.051497,51.449398,2,1,4,12,3,6,30,1,1,1,1,3
0.040077,51.457961,2,1,4,22,3,3,50,4,1,1,1,3
0.032901,51.464921,2,1,4,18,5,6,30,1,1,1,1,3
0.066703,51.451469,2,1,5,16,3,6,30,1,1,1,1,3
0.054915,51.471012,2,1,1,20,3,6,30,4,1,1,1,3
0.060027,51.491786,2,1,4,8,6,6,30,1,1,1,1,3
0.035662,51.452552,2,1,4,9,3,6,30,1,1,1,1,3
-0.005516,51.481948,4,2,4,13,3,6,30,1,1,1,1,3
0.034955,51.452834,2,1,7,16,3,6,30,1,1,1,1,3
0.095375,51.486663,1,1,3,12,3,6,30,1,1,1,1,3
0.009203,51.472793,2,1,2,13,3,1,30,1,1,1,1,3
0.02949,51.449692,2,1,5,13,3,6,30,1,1,1,1,3
-0.015273,51.472851,2,1,4,9,3,6,30,1,1,1,1,3
0.004131,51.4852,1,2,5,16,3,6,30,1,1,1,1,3
0.021502,51.474111,2,2,1,15,3,3,30,1,1,1,1,3
0.012091,51.486053,2,1,6,13,3,6,30,1,2,2,1,3
0.088198,51.496683,2,1,1,13,3,6,30,1,1,1,1,3
0.06279,51.447671,2,1,2,12,3,1,30,1,1,1,1,3
0.101703,51.483312,2,1,3,9,3,6,30,1,1,1,1,3
0.021339,51.454149,2,1,4,7,3,6,30,1,1,1,1,3
0.12136,51.500314,2,2,6,14,3,3,50,1,1,1,1,3
0.090267,51.497815,5,1,2,14,3,3,50,1,1,1,1,3
0.077775,51.486077,1,1,2,16,6,6,30,1,1,1,1,3
0.026168,51.459192,1,4,4,13,3,6,30,1,1,1,1,3
0.025299,51.472067,1,1,4,10,6,6,30,1,1,1,1,3
0.008564,51.494297,1,1,7,14,6,6,30,1,1,1,1,3
0.105632,51.477936,2,1,6,23,3,6,30,4,1,1,1,3
0.122207,51.481324,2,1,6,19,3,6,30,4,1,1,1,3
0.060389,51.455088,1,1,3,9,5,6,30,1,1,1,1,3
0.085411,51.489268,2,2,6,20,6,6,30,4,1,1,1,3
0.029227,51.479463,1,1,4,14,4,6,30,1,1,1,1,3
-0.002447,51.482975,2,1,1,22,3,6,30,4,1,1,1,2
0.110524,51.505906,2,1,1,15,6,6,30,1,1,1,1,3
0.082059,51.450478,2,1,2,16,3,6,30,1,1,1,1,2
0.060195,51.450775,2,1,4,19,3,6,30,1,1,1,1,3
0.066448,51.490414,1,1,4,13,6,6,30,1,1,1,1,3
0.037184,51.444702,1,1,4,18,6,6,30,1,1,1,1,3
0.104569,51.498639,2,1,6,18,3,6,30,1,1,2,1,3
0.072045,51.489955,1,1,2,12,6,6,30,1,1,1,1,3
0.073395,51.487953,2,1,7,15,5,6,30,1,1,1,1,3
0.064669,51.425515,2,1,4,7,4,6,30,1,1,1,1,2
0.044649,51.4604,2,1,6,19,5,6,30,1,1,1,1,3
0.059332,51.45079,1,1,3,15,3,6,30,1,1,1,1,3
0.007556,51.48775,2,2,7,13,3,6,30,1,1,1,1,3
0.021362,51.474203,3,2,5,22,3,3,30,4,2,2,1,2
0.034943,51.47199,1,1,2,11,6,6,30,1,1,1,1,3
0.017,51.486329,2,1,2,19,3,6,30,4,1,1,1,3
0.001652,51.497653,2,1,3,9,3,6,30,1,1,1,1,3
0.042327,51.456753,2,1,6,18,3,3,30,1,1,1,1,3
0.068023,51.490206,1,1,7,13,6,6,30,1,1,1,1,3
0.014847,51.483218,2,2,4,8,6,6,30,1,1,1,1,3
0.086847,51.47971,1,1,2,8,5,6,30,1,1,1,1,3
0.01153,51.48966,3,1,6,7,3,3,30,1,1,1,1,2
0.053841,51.491984,2,1,1,15,6,6,30,1,1,1,1,3
0.000318,51.483647,2,1,7,21,3,6,30,4,2,2,1,3
0.022089,51.47437,4,1,2,17,3,3,50,1,1,1,1,3
0.042897,51.453416,1,1,3,17,6,6,30,1,1,1,1,3
0.11376,51.485523,3,1,3,18,6,6,30,1,1,1,1,3
0.111002,51.506886,1,1,5,15,3,6,30,1,1,1,1,3
0.053567,51.450621,1,1,2,17,3,6,30,1,1,1,1,3
0.050705,51.476661,2,1,2,8,6,6,30,1,1,1,1,3
0.090839,51.497715,2,1,1,18,3,3,30,1,1,1,1,3
0.121056,51.493755,1,1,1,10,3,6,30,1,1,1,1,3
0.083785,51.450448,1,1,2,8,3,6,30,1,1,1,1,3
0.049815,51.492144,3,2,4,16,3,6,30,1,2,2,1,3
0.101342,51.487995,1,1,3,2,6,6,30,4,1,1,1,3
0.074882,51.435047,1,1,4,15,3,6,30,1,2,2,1,3
0.026632,51.456666,2,1,2,16,3,6,30,1,1,1,1,2
0.021214,51.474116,1,1,5,6,3,6,30,4,2,2,1,3
-0.013436,51.481992,2,1,1,18,6,6,30,4,1,1,1,3
0.024403,51.4746,2,1,3,7,3,3,50,1,1,1,1,3
0.062942,51.447849,2,1,2,17,3,1,30,1,1,1,1,3
0.052214,51.442911,2,2,1,2,3,6,30,4,1,2,1,3
0.08146,51.481605,1,1,5,15,6,6,30,1,1,1,1,3
0.047193,51.481848,2,1,5,13,6,6,30,1,2,2,1,3
-0.008002,51.481091,2,2,7,19,3,6,30,4,2,2,1,3
0.054739,51.470295,1,1,4,13,3,6,30,1,1,1,1,3
0.054107,51.469047,2,1,4,14,3,6,30,1,1,1,1,3
0.112724,51.494265,2,1,1,15,6,6,30,1,1,1,1,3
0.02718,51.452789,2,1,7,14,3,3,40,1,1,1,1,3
0.053344,51.471309,1,2,7,14,3,6,30,1,1,1,1,3
0.066946,51.488696,1,1,5,13,3,6,30,1,1,1,1,3
0.087269,51.488966,2,1,4,16,3,6,30,1,2,2,1,3
0.028914,51.452939,2,1,1,14,3,6,30,1,1,1,1,3
0.002033,51.496477,1,1,5,1,3,3,50,4,2,2,1,3
0.061831,51.493463,2,1,3,20,3,6,30,4,1,1,1,3
0.030335,51.475217,2,2,4,8,3,6,30,1,2,2,1,3
0.02937,51.450233,2,1,5,7,3,1,30,1,1,1,1,3
0.062068,51.482757,1,1,3,16,3,6,30,1,1,1,1,3
0.039546,51.462197,1,1,4,16,6,6,30,1,1,1,1,3
0.02965,51.450049,2,1,4,17,3,1,30,1,1,1,1,3
0.091953,51.487443,1,1,7,18,3,6,30,1,1,1,1,3
0.019038,51.477031,2,1,4,19,4,6,30,4,2,2,1,3
0.051307,51.441938,1,1,5,13,3,6,30,1,2,2,1,2
0.106654,51.484482,1,1,4,11,4,6,30,1,1,1,1,3
0.085279,51.489541,2,2,7,19,3,6,30,4,1,1,1,3
-0.016692,51.476652,1,1,7,17,3,6,30,1,1,1,1,2
0.064228,51.434876,2,1,1,22,5,6,30,4,1,2,1,3
0.057824,51.48445,2,2,7,23,6,6,30,4,1,1,1,3
0.065888,51.462096,2,1,3,8,5,6,30,1,1,2,1,3
0.019758,51.477018,1,1,4,15,4,6,30,1,1,1,1,3
0.088972,51.488396,2,1,7,14,3,6,30,1,1,1,1,3
0.02603,51.472324,2,1,5,16,3,6,30,1,1,1,1,3
0.049907,51.458869,1,1,6,21,3,6,30,4,1,1,1,3
0.009199,51.472703,2,1,3,19,3,1,30,4,1,1,1,3
0.046065,51.482408,2,1,6,7,4,6,30,1,2,2,1,3
0.085704,51.479911,4,1,1,13,5,6,30,1,1,1,1,3
0.02191,51.454049,2,1,2,18,3,6,30,4,2,2,1,3
0.041628,51.457215,2,1,2,6,3,3,50,1,1,1,1,2
0.072542,51.481853,2,1,1,13,5,6,30,1,1,1,1,3
0.029226,51.450236,2,1,6,23,3,1,40,4,2,2,1,2
0.059456,51.479116,2,1,4,17,3,6,30,4,2,2,1,3
0.033165,51.451427,2,1,3,1,3,3,40,4,2,2,1,3
0.055452,51.457333,2,1,4,19,6,6,30,4,2,2,1,3
0.060947,51.493028,2,1,7,19,3,3,30,4,1,1,1,3
0.030715,51.461091,4,1,1,12,3,3,50,1,1,1,1,3
0.058479,51.431829,2,1,3,18,6,6,30,1,1,1,1,3
0.008349,51.486117,1,1,1,1,3,6,30,4,1,1,1,3
0.121698,51.501387,2,1,4,16,3,1,30,4,2,2,2,3
0.027358,51.469783,1,1,1,17,3,6,30,4,2,2,1,3
0.06219,51.479068,1,1,4,19,6,6,30,4,1,1,1,3
0.103233,51.485263,2,1,3,8,3,6,30,1,1,2,1,3
0.039226,51.455008,1,1,1,17,3,6,30,4,2,2,1,3
0.062267,51.46162,1,1,7,6,5,6,30,4,1,1,1,3
-0.005504,51.472325,2,1,2,15,3,6,30,1,2,2,1,3
0.10334,51.503247,2,1,6,9,3,6,30,1,1,1,1,3
0.029354,51.449874,2,1,1,11,3,1,30,1,1,1,1,2
0.119971,51.501419,2,1,2,20,3,1,30,4,1,1,1,3
0.083629,51.494426,1,1,2,19,6,6,30,4,2,2,1,3
0.062636,51.450642,2,2,5,14,3,3,30,1,1,1,1,2
0.048458,51.452239,1,1,1,22,6,6,30,4,2,2,1,3
-0.017788,51.481256,2,1,3,14,3,6,30,1,1,1,1,3
0.052885,51.48031,2,1,2,7,5,6,30,1,1,1,1,3
0.023832,51.4747,2,1,3,8,3,6,20,1,1,1,1,3
0.083461,51.49389,2,1,4,17,6,6,20,7,1,1,1,3
0.038706,51.482086,2,1,2,17,4,6,30,1,1,1,1,3
-0.002155,51.483059,1,1,6,9,3,6,30,1,1,1,1,3
0.085412,51.479826,2,1,2,15,5,6,20,1,1,1,1,3
0.050455,51.438985,1,1,2,5,3,6,30,4,1,1,1,3
0.070235,51.491336,4,3,2,19,3,3,30,4,1,2,1,3
0.068376,51.491639,1,1,4,17,3,3,50,4,1,1,1,3
0.074969,51.490893,2,1,2,20,3,6,30,4,2,2,1,3
0.103089,51.485266,2,2,7,3,3,6,30,4,1,1,1,2
0.06341,51.48696,2,1,3,7,3,6,30,1,1,1,1,3
0.039746,51.463453,2,3,7,11,6,6,30,1,1,1,1,2
0.077777,51.451274,1,1,6,7,3,6,30,1,1,1,1,3
0.032129,51.486427,2,1,3,10,5,6,30,1,1,1,1,3
0.085912,51.490788,1,2,3,14,3,6,30,1,1,1,1,2
0.06741,51.489407,1,1,5,16,6,6,30,1,1,1,1,3
0.071722,51.486004,2,1,3,9,5,6,30,1,1,2,1,3
0.08091,51.494834,2,1,3,19,6,6,30,4,1,1,1,3
0.045495,51.472885,2,4,3,9,3,6,30,1,1,1,1,3
0.017623,51.490635,2,1,2,7,3,1,30,1,1,1,1,3
0.086294,51.49285,1,1,2,15,3,3,40,1,1,1,1,3
0.035239,51.452739,2,1,3,10,3,1,30,1,1,2,1,3
0.017619,51.490545,2,1,6,22,3,1,30,4,1,1,1,3
0.093561,51.475364,2,1,7,9,6,6,30,1,1,1,1,3
0.097801,51.48617,1,1,7,0,3,6,30,4,1,1,1,2
0.008072,51.479827,2,1,3,20,5,1,30,4,1,1,1,3
0.06341,51.48696,2,2,6,11,3,3,30,1,2,2,1,3
0.088955,51.497479,2,1,4,12,3,6,30,1,4,1,1,2
0.052862,51.492631,1,1,1,16,3,3,30,1,1,4,1,3
-0.02141,51.474123,2,2,6,10,3,6,30,1,1,1,1,2
0.027703,51.487313,1,1,6,6,3,6,30,4,1,2,1,2
0.089543,51.497738,2,1,2,16,3,6,30,1,1,1,1,3
0.056655,51.480873,2,1,2,8,5,6,30,1,1,1,1,3
0.086847,51.47971,2,1,4,15,5,6,30,1,2,2,1,3
0.029078,51.450148,2,1,3,9,3,1,30,1,1,1,1,3
-0.01505,51.4813,2,1,1,19,4,6,30,7,1,1,1,3
0.052145,51.451006,1,1,5,11,3,6,30,1,1,1,1,3
0.08576,51.490611,1,1,7,20,3,3,40,4,1,1,1,3
0.030872,51.445171,2,1,4,0,3,3,50,4,1,1,1,3
0.030898,51.487887,2,1,5,13,3,3,30,1,1,1,1,3
-0.013771,51.477591,1,1,4,8,3,6,30,1,7,2,1,2
0.082503,51.491838,2,1,5,18,6,6,30,4,1,1,1,3
0.038404,51.462397,2,1,7,21,5,6,30,4,1,2,1,3
0.066204,51.469105,3,1,5,10,3,6,30,1,2,2,1,3
0.050387,51.492045,1,1,5,17,3,6,30,1,2,2,1,3
0.009927,51.472871,1,1,5,8,3,6,30,1,1,2,1,3
-0.003073,51.471924,1,1,3,18,3,6,30,4,2,2,1,3
0.055452,51.457333,4,1,7,17,6,6,30,4,2,2,1,3
0.111359,51.505261,1,1,6,15,6,6,30,1,1,1,1,3
0.063211,51.444247,2,1,1,15,3,6,30,1,1,2,1,3
0.050513,51.45634,3,2,4,11,3,6,30,1,1,1,1,3
0.016449,51.464036,2,1,1,21,6,6,30,4,1,1,1,3
0.054915,51.471012,2,3,7,17,3,3,30,4,5,2,1,3
0.004758,51.479794,1,1,5,15,6,1,30,1,5,2,1,3
0.02732,51.452697,1,1,3,22,3,3,40,4,1,2,1,3
0.005283,51.485181,2,1,7,0,3,6,30,4,1,1,1,2
0.060939,51.492849,1,1,1,19,3,6,30,4,1,2,1,3
0.054102,51.449712,2,1,7,21,6,6,30,4,1,1,1,3
0.038141,51.469416,1,1,2,15,6,6,30,4,1,1,1,3
-0.002214,51.471819,2,2,5,3,3,6,30,4,2,2,1,2
0.046507,51.460097,2,1,5,18,5,6,30,4,1,1,1,3
0.071726,51.486094,2,1,1,12,5,6,30,1,1,2,1,2
0.068146,51.489754,1,1,4,10,3,6,30,1,1,1,1,3
0.060195,51.450775,2,1,5,19,3,6,30,4,2,2,1,3
0.022799,51.448099,1,1,4,17,3,3,40,4,1,1,1,3
0.066703,51.451469,2,1,6,12,6,6,30,1,1,1,1,2
0.035939,51.481415,2,1,2,20,5,6,30,4,7,2,1,3
0.030902,51.487977,1,1,1,8,5,6,30,1,1,2,1,3
0.030106,51.48952,1,1,6,14,5,2,30,1,1,1,1,3
-0.004923,51.475732,1,1,7,10,6,6,30,1,1,1,1,3
0.042293,51.491466,2,2,2,21,3,3,30,4,1,2,1,3
-0.006836,51.478103,2,1,1,16,6,6,30,1,1,1,1,3
0.110808,51.487105,2,1,2,18,4,6,30,4,1,2,1,3
0.018599,51.476859,1,1,3,19,4,2,30,4,1,2,1,3
-0.003178,51.482717,1,1,3,8,3,6,30,1,1,1,1,3
0.019668,51.484754,3,3,4,17,3,3,50,1,1,2,1,3
0.085842,51.492408,3,1,3,20,3,2,30,4,1,2,1,3
0.093643,51.477161,1,1,3,18,6,6,30,4,2,2,1,2
0.041755,51.453615,2,1,1,12,6,2,30,1,1,1,1,2
0.05904,51.450705,1,1,7,14,3,6,30,1,1,1,1,3
0.026632,51.456666,2,2,6,11,3,6,30,1,8,2,1,3
0.064663,51.489186,2,1,3,12,3,6,30,1,8,1,1,3
0.03892,51.473989,2,2,6,17,3,6,30,4,7,2,1,2
0.095901,51.482427,1,2,5,20,6,6,30,4,1,4,1,2
0.061916,51.48258,4,1,7,6,3,6,30,5,1,1,1,3
0.000863,51.499375,3,1,5,10,3,2,30,1,1,1,1,3
0.064301,51.490721,1,1,3,10,6,6,30,1,1,1,1,3
-0.017644,51.481254,2,1,6,13,3,6,30,1,1,1,1,3
0.048917,51.475343,1,1,4,16,6,6,30,1,1,1,1,3
0.100227,51.485677,1,1,4,15,3,6,20,1,1,1,1,2
0.03265,51.452784,2,1,5,18,3,6,30,1,1,1,1,3
0.033185,51.464826,2,1,2,18,5,6,30,4,1,1,1,3
0.071107,51.481968,2,1,7,5,5,6,30,4,1,1,1,3
0.036385,51.45263,1,1,6,15,3,6,20,1,1,1,1,3
0.018914,51.454641,2,1,6,17,3,6,30,4,1,1,1,3
0.014826,51.486006,2,1,7,14,3,6,30,1,1,1,1,3
0.09123,51.487366,1,1,7,23,3,6,30,4,1,1,1,3
0.107481,51.486805,2,1,4,12,4,6,30,1,1,1,1,3
-0.018143,51.473079,1,1,1,2,3,6,30,7,1,1,1,3
-0.002011,51.483057,2,1,7,18,3,6,30,4,1,1,1,3
0.029074,51.450059,2,1,1,16,3,1,40,4,1,1,1,3
0.094552,51.474986,2,1,6,19,6,6,30,4,1,1,1,3
0.103671,51.47914,2,1,5,17,3,6,30,4,1,1,1,3
0.018428,51.486034,2,1,4,8,3,3,50,1,1,1,1,3
0.104701,51.485866,3,1,1,20,6,6,30,7,1,1,1,3
0.007617,51.48586,1,1,4,16,5,6,30,4,1,1,1,2
0.127592,51.448491,1,1,4,17,3,3,50,4,1,2,1,3
0.073055,51.483642,3,1,1,20,5,6,30,7,1,1,1,3
0.06045,51.450051,1,1,2,12,6,6,30,1,1,1,1,3
0.081223,51.457418,1,1,2,4,5,3,50,4,1,1,1,3
0.043548,51.451875,2,2,2,13,3,3,30,1,1,1,1,3
0.087059,51.455965,3,1,2,7,3,3,50,4,1,2,1,3
-0.002774,51.482081,2,1,1,14,6,6,30,1,1,1,1,3
0.035779,51.481058,2,1,1,0,5,6,30,4,1,1,1,3
0.051441,51.438518,2,1,6,8,3,6,30,1,1,1,1,3
0.073453,51.486063,2,1,6,12,5,6,30,1,1,1,1,3
0.009059,51.472796,2,1,5,20,3,1,30,4,1,1,1,3
0.044115,51.448448,2,1,3,11,6,6,30,1,1,1,1,3
0.006742,51.485605,2,1,3,19,3,6,30,4,1,1,1,3
0.025079,51.473599,2,2,2,15,3,3,50,1,1,1,1,3
0.07193,51.490587,1,1,5,15,3,6,30,1,1,1,1,3
0.006282,51.478419,1,1,5,15,6,6,30,1,1,1,1,3
0.120597,51.496281,2,1,1,16,3,1,30,1,1,1,1,3
-0.005504,51.472325,2,1,4,6,3,6,30,4,1,2,1,3
0.018575,51.476319,1,1,2,14,4,6,30,1,1,1,1,3
0.081234,51.482958,1,1,2,19,6,6,30,4,1,1,1,3
0.045495,51.472885,2,1,3,7,3,6,30,4,1,1,1,3
0.066754,51.427097,2,1,2,7,6,6,30,1,1,2,1,2
0.083686,51.473561,2,1,1,2,6,6,30,4,1,2,1,3
0.072818,51.491111,2,1,2,14,6,6,30,1,1,1,1,3
